"","POINT_X","POINT_Y","ORC_0_20cm","CLY_0_20cm","ID","ORCDRC_sd1_M_rwanda","ORCDRC_sd2_M_rwanda","ORCDRC_sd3_M_rwanda","CLYPPT_sd1_M_rwanda","CLYPPT_sd2_M_rwanda","CLYPPT_sd3_M_rwanda"
"4326",30.505787,-2.141959,23.3,25.9,"ID4326",27,23,18,24,26,29
"4327",30.874094,-1.376275,23.3,30.9,"ID4327",27,23,18,29,31,34
"4328",30.390605,-2.727343,23.3,31.9,"ID4328",27,23,18,30,32,35
"4329",30.247634,-2.698904,23.6,31.5,"ID4329",28,23,18,29,32,34
"4330",30.111449,-2.793006,23.6,31.9,"ID4330",28,23,18,30,32,35
"4331",30.880227,-1.756543,23.6,29.2,"ID4331",28,23,18,28,29,32
"4332",30.123404,-2.682735,23.3,31.8,"ID4332",27,23,18,30,32,34
"4333",30.478234,-2.548194,23.3,30.2,"ID4333",27,23,18,29,30,33
"4334",30.35681,-2.495053,23.3,33.9,"ID4334",27,23,18,32,34,37
"4335",30.420184,-2.127036,23.3,27.2,"ID4335",27,23,18,26,27,30
"4336",30.224583,-2.496105,23.3,31.9,"ID4336",27,23,18,30,32,35
"4337",30.620125,-2.760977,23.3,27.9,"ID4337",27,23,18,26,28,31
"4338",30.453798,-1.288684,23.3,41.9,"ID4338",27,23,18,40,42,45
"4339",30.554722,-2.649769,23.6,27.9,"ID4339",28,23,18,26,28,31
"4340",30.590084,-2.455768,23.6,26.5,"ID4340",28,23,18,24,27,29
"4341",30.006255,-1.089929,23.3,35.2,"ID4341",27,23,18,34,35,38
"4342",30.022899,-1.993985,23.6,31.9,"ID4342",28,23,18,30,32,35
"4343",30.572357,-2.775344,23.6,28.2,"ID4343",28,23,18,27,28,31
"4344",30.520356,-2.78871,23.6,28.2,"ID4344",28,23,18,27,28,31
"4345",30.533176,-2.696748,23.3,27.9,"ID4345",27,23,18,26,28,31
"4346",30.808755,-1.104047,23.3,27.9,"ID4346",27,23,18,26,28,31
"4347",30.587694,-1.216269,23.3,29.2,"ID4347",27,23,18,28,29,32
"4348",30.31252,-2.697619,23.3,31.9,"ID4348",27,23,18,30,32,35
"4349",30.14056,-2.41789,23.6,32.9,"ID4349",28,23,18,31,33,36
"4350",30.793972,-1.09997,23.6,28.9,"ID4350",28,23,18,27,29,32
"4351",30.042491,-1.204836,23.6,34.5,"ID4351",28,23,18,32,35,37
"4352",30.454158,-1.221667,23.3,27.9,"ID4352",27,23,18,26,28,31
"4353",30.326257,-2.730003,23.3,31.8,"ID4353",27,23,18,30,32,34
"4354",30.27561,-2.594758,23.3,32.2,"ID4354",27,23,18,31,32,35
"4355",30.066174,-2.601736,23.3,34.2,"ID4355",27,23,18,33,34,37
"4356",30.275501,-2.712634,23.3,30.9,"ID4356",27,23,18,29,31,34
"4357",30.066326,-1.288851,23.6,34.2,"ID4357",28,23,18,33,34,37
"4358",30.047981,-1.174422,23.6,33.9,"ID4358",28,23,18,32,34,37
"4359",30.773102,-2.438257,23.3,28.5,"ID4359",27,23,18,26,29,31
"4360",30.529932,-1.150919,23.3,28.2,"ID4360",27,23,18,27,28,31
"4361",30.378728,-1.536693,23.3,31.9,"ID4361",27,23,18,30,32,35
"4362",30.36376,-2.736474,23.3,31.9,"ID4362",27,23,18,30,32,35
"4363",30.681763,-1.863253,23.3,35.8,"ID4363",27,23,18,34,36,38
"4364",30.824212,-2.071793,23.6,27.8,"ID4364",28,23,18,26,28,30
"4365",30.867695,-1.803276,23.6,28.8,"ID4365",28,23,18,27,29,31
"4366",30.598457,-1.083206,23.6,26.9,"ID4366",28,23,18,25,27,30
"4367",30.587516,-1.142308,23.6,28.8,"ID4367",28,23,18,27,29,31
"4368",30.547841,-1.942283,23.6,24.9,"ID4368",28,23,18,23,25,28
"4369",30.554685,-1.438562,23.6,34.8,"ID4369",28,23,18,33,35,37
"4370",30.635512,-2.57919,23.3,27.9,"ID4370",27,23,18,26,28,31
"4371",30.040038,-1.147942,23.3,33.9,"ID4371",27,23,18,32,34,37
"4372",30.13889,-1.155426,23.6,32.9,"ID4372",28,23,18,31,33,36
"4373",30.142467,-2.700485,23.6,31.8,"ID4373",28,23,18,30,32,34
"4374",30.17959,-1.815013,23.3,24.8,"ID4374",27,23,18,23,25,27
"4375",30.272359,-2.614087,23.3,31.2,"ID4375",27,23,18,30,31,34
"4376",30.338226,-2.587265,23.3,32.2,"ID4376",27,23,18,31,32,35
"4377",30.392324,-1.058939,23.3,36.8,"ID4377",27,23,18,35,37,39
"4378",30.31737,-1.945909,23.6,24.8,"ID4378",28,23,18,23,25,27
"4379",30.216637,-1.732438,23.6,23.8,"ID4379",28,23,18,22,24,26
"4380",30.176081,-1.862134,23.6,24.2,"ID4380",28,23,18,23,24,27
"4381",30.374993,-1.064043,23.6,36.5,"ID4381",28,23,18,34,37,39
"4382",30.310809,-1.751751,23.3,23.9,"ID4382",27,23,18,22,24,27
"4383",30.558009,-2.054034,23.3,26.2,"ID4383",27,23,18,25,26,29
"4384",30.171308,-1.479369,23.3,22.8,"ID4384",27,23,18,21,23,25
"4385",30.092862,-2.687984,23.3,31.9,"ID4385",27,23,18,30,32,35
"4386",30.345434,-1.941817,23.6,25.8,"ID4386",28,23,18,24,26,28
"4387",30.343599,-2.024704,23.6,24.8,"ID4387",28,23,18,23,25,27
"4388",30.259001,-1.869186,23.6,24.8,"ID4388",28,23,18,23,25,27
"4389",30.563054,-2.140637,23.3,26.2,"ID4389",27,23,18,25,26,29
"4390",30.22393,-1.790568,23.3,23.9,"ID4390",27,23,18,22,24,27
"4391",30.52195,-2.155943,23.3,26.9,"ID4391",27,23,18,25,27,30
"4392",30.343601,-1.927716,23.3,24.8,"ID4392",27,23,18,23,25,27
"4393",30.064605,-1.059886,23.3,32.7,"ID4393",27,23,18,30,33,36
"4394",30.024631,-1.533893,23.6,24.8,"ID4394",28,23,18,23,25,27
"4395",30.399832,-1.966472,23.6,25.2,"ID4395",28,23,18,24,25,28
"4396",30.551301,-2.037797,23.6,25.8,"ID4396",28,23,18,24,26,28
"4397",30.034313,-1.644806,23.6,23.8,"ID4397",28,23,18,22,24,26
"4398",30.068159,-1.784584,23.3,23.9,"ID4398",27,23,18,22,24,27
"4399",30.510856,-2.364803,23.3,25.8,"ID4399",27,23,18,24,26,28
"4400",30.502486,-2.123397,23.3,26.8,"ID4400",27,23,18,25,27,29
"4401",30.18891,-2.831057,23.3,34.8,"ID4401",27,23,18,33,35,37
"4402",30.182862,-2.800512,23.3,33.2,"ID4402",27,23,18,32,33,36
"4403",30.597839,-2.155044,23.6,25.9,"ID4403",28,23,18,24,26,29
"4404",30.568371,-2.240696,23.3,22.2,"ID4404",27,23,18,21,22,25
"4405",30.197988,-1.540081,23.6,23.9,"ID4405",28,23,18,22,24,27
"4406",30.308079,-2.003154,23.3,24.8,"ID4406",27,23,18,23,25,27
"4407",30.105892,-1.771192,23.3,22.9,"ID4407",27,23,18,21,23,26
"4408",30.097471,-2.710396,23.3,31.9,"ID4408",27,23,18,30,32,35
"4409",30.0371,-1.223555,23.3,32.9,"ID4409",27,23,18,31,33,36
"4410",30.065384,-1.82771,23.6,23.8,"ID4410",28,23,18,22,24,26
"4411",30.16004,-1.432744,23.3,25.2,"ID4411",27,23,18,24,25,28
"4412",30.077975,-1.702862,23.3,23.8,"ID4412",27,23,18,22,24,26
"4413",30.152408,-1.777417,23.3,23.9,"ID4413",27,23,18,22,24,27
"4414",30.338178,-2.041525,23.3,23.9,"ID4414",27,23,18,22,24,27
"4415",30.224434,-1.566277,23.3,22.9,"ID4415",27,23,18,21,23,26
"4416",30.052814,-1.759531,23.6,22.9,"ID4416",28,23,18,21,23,26
"4417",30.387775,-2.021608,23.6,25.8,"ID4417",28,23,18,24,26,28
"4418",30.248302,-2.153472,23.6,34.5,"ID4418",28,23,18,32,35,37
"4419",30.388233,-1.984506,23.3,25.5,"ID4419",27,23,18,23,26,28
"4420",30.532735,-2.42681,23.3,30.2,"ID4420",27,23,18,29,30,33
"4421",30.073874,-1.821469,23.3,22.9,"ID4421",27,23,18,21,23,26
"4422",30.436905,-1.978527,23.3,25.8,"ID4422",27,23,18,24,26,28
"4423",30.252733,-1.924339,23.3,25.2,"ID4423",27,23,18,24,25,28
"4424",30.242381,-1.643949,23.6,23.9,"ID4424",28,23,18,22,24,27
"4425",30.256935,-2.672765,23.3,30.9,"ID4425",27,23,18,29,31,34
"4426",30.565987,-1.846825,23.6,24.9,"ID4426",28,23,18,23,25,28
"4427",30.013757,-2.17473,23.6,25.9,"ID4427",28,23,18,24,26,29
"4428",30.409734,-2.381584,23.3,29.9,"ID4428",27,23,18,28,30,33
"4429",30.004138,-1.90411,23.3,24.2,"ID4429",27,23,18,23,24,27
"4430",30.110919,-1.888632,23.3,26.9,"ID4430",27,23,18,25,27,30
"4431",30.434997,-1.997037,23.3,25.8,"ID4431",27,23,18,24,26,28
"4432",30.032934,-2.216462,23.3,26.8,"ID4432",27,23,18,25,27,29
"4433",30.25365,-2.624678,23.6,30.9,"ID4433",28,23,18,29,31,34
"4434",30.396848,-2.82329,23.6,31.9,"ID4434",28,23,18,30,32,35
"4435",30.258944,-2.703821,23.3,31.8,"ID4435",27,23,18,30,32,34
"4436",30.267582,-2.600256,23.6,31.8,"ID4436",28,23,18,30,32,34
"4437",30.221772,-2.692324,23.3,32.8,"ID4437",27,23,18,31,33,35
"4438",30.012739,-2.213131,23.3,27.2,"ID4438",27,23,18,26,27,30
"4439",30.557585,-2.529114,23.3,27.8,"ID4439",27,23,18,26,28,30
"4440",30.67871,-2.469914,23.3,28.8,"ID4440",27,23,18,27,29,31
"4441",30.647947,-2.495658,23.3,27.9,"ID4441",27,23,18,26,28,31
"4442",30.875177,-1.088061,23.6,28.8,"ID4442",28,23,18,27,29,31
"4443",30.766615,-1.055245,23.6,27.9,"ID4443",28,23,18,26,28,31
"4444",30.609659,-2.779986,23.3,28.2,"ID4444",27,23,18,27,28,31
"4445",30.845234,-1.295714,23.6,27.9,"ID4445",28,23,18,26,28,31
"4446",30.701348,-2.829299,23.3,27.9,"ID4446",27,23,18,26,28,31
"4447",30.590886,-2.828077,23.6,27.8,"ID4447",28,23,18,26,28,30
"4448",30.816825,-2.579392,23.6,28.2,"ID4448",28,23,18,27,28,31
"4449",30.628274,-1.060308,23.3,30.8,"ID4449",27,23,18,29,31,33
"4450",30.246964,-1.947864,23.6,24.8,"ID4450",28,23,18,23,25,27
"4451",30.76405,-1.324283,32.5,29.2,"ID4451",38,32,25,28,29,32
"4452",30.74268,-1.302052,32.5,26.9,"ID4452",38,32,25,25,27,30
"4453",30.068795,-2.744411,32.5,28.8,"ID4453",38,32,25,27,29,31
"4454",30.750604,-1.309246,32.5,28.7,"ID4454",38,32,25,26,29,32
"4455",30.05776,-2.657275,32.5,26.9,"ID4455",38,32,25,25,27,30
"4456",30.092178,-1.47107,32.5,22.9,"ID4456",38,32,25,21,23,26
"4457",30.129243,-1.545067,32.5,22.8,"ID4457",38,32,25,21,23,25
"4458",30.091348,-2.759642,32.5,30.2,"ID4458",38,32,25,29,30,33
"4459",30.128589,-1.140635,32.5,31.5,"ID4459",38,32,25,29,32,34
"4460",30.726047,-1.961476,32.5,29.7,"ID4460",38,32,25,27,30,33
"4461",30.135539,-1.605508,32.5,22.2,"ID4461",38,32,25,21,22,25
"4462",30.54085,-1.399853,32.5,28.8,"ID4462",38,32,25,27,29,31
"4463",30.03239,-1.456937,32.5,22.8,"ID4463",38,32,25,21,23,25
"4464",30.13941,-1.129319,32.5,29.8,"ID4464",38,32,25,28,30,32
"4465",30.100518,-1.358037,32.5,22.8,"ID4465",38,32,25,21,23,25
"4466",30.803768,-1.146073,32.5,27.9,"ID4466",38,32,25,26,28,31
"4467",30.728464,-2.623937,32.5,25.9,"ID4467",38,32,25,24,26,29
"4468",30.735608,-1.292883,32.5,28.5,"ID4468",38,32,25,26,29,31
"4469",30.885402,-2.312354,32.5,30.9,"ID4469",38,32,25,29,31,34
"4470",30.595088,-1.318396,41.8,28.9,"ID4470",49,41,32,27,29,32
"4471",30.437877,-1.476295,18.2,31.8,"ID4471",21,18,14,30,32,34
"4472",30.099834,-2.2993,18.2,34.2,"ID4472",21,18,14,33,34,37
"4473",30.404648,-2.265918,18.2,32.9,"ID4473",21,18,14,31,33,36
"4474",30.395249,-2.214961,18.2,33.9,"ID4474",21,18,14,32,34,37
"4475",30.150158,-2.224948,18.2,34.9,"ID4475",21,18,14,33,35,38
"4476",30.21535,-2.346145,18.2,36.8,"ID4476",21,18,14,35,37,39
"4477",30.085868,-2.285466,18.5,33.9,"ID4477",22,18,14,32,34,37
"4478",30.013834,-2.305938,18.2,33.5,"ID4478",21,18,14,31,34,36
"4479",30.39636,-2.231063,18.2,33.9,"ID4479",21,18,14,32,34,37
"4480",30.18258,-2.214686,18.2,36.2,"ID4480",21,18,14,35,36,39
"4481",30.347014,-2.113116,18.5,34.8,"ID4481",22,18,14,33,35,37
"4482",30.361898,-1.079974,18.5,30.9,"ID4482",22,18,14,29,31,34
"4483",30.126308,-1.269768,18.5,34.9,"ID4483",22,18,14,33,35,38
"4484",30.05991,-1.999301,18.2,32.9,"ID4484",21,18,14,31,33,36
"4485",30.597711,-2.199571,18.2,23.2,"ID4485",21,18,14,22,23,26
"4486",30.082994,-2.305558,18.5,32.8,"ID4486",22,18,14,31,33,35
"4487",30.655329,-1.665674,18.5,24.9,"ID4487",22,18,14,23,25,28
"4488",30.031656,-2.307558,18.5,35.8,"ID4488",22,18,14,34,36,38
"4489",30.696265,-2.551443,18.2,28.8,"ID4489",21,18,14,27,29,31
"4490",30.671163,-1.618169,18.2,27.9,"ID4490",21,18,14,26,28,31
"4491",30.677559,-1.940489,18.2,26.2,"ID4491",21,18,14,25,26,29
"4492",30.621138,-1.435612,18.2,27.8,"ID4492",21,18,14,26,28,30
"4493",30.230806,-2.79753,18.2,34.8,"ID4493",21,18,14,33,35,37
"4494",30.37466,-2.617836,18.2,34.2,"ID4494",21,18,14,33,34,37
"4495",30.613681,-1.740235,18.2,26.2,"ID4495",21,18,14,25,26,29
"4496",30.057774,-2.441654,18.2,35.8,"ID4496",21,18,14,34,36,38
"4497",30.747825,-2.491591,18.2,28.9,"ID4497",21,18,14,27,29,32
"4498",30.047957,-2.483078,18.2,35.2,"ID4498",21,18,14,34,35,38
"4499",30.835989,-2.599527,18.2,29.9,"ID4499",21,18,14,28,30,33
"4500",30.307488,-1.303041,18.2,42.9,"ID4500",21,18,14,41,43,46
"4501",30.182832,-2.505705,18.5,34.9,"ID4501",22,18,14,33,35,38
"4502",30.080131,-2.519262,18.5,35.8,"ID4502",22,18,14,34,36,38
"4503",30.085274,-1.14239,27.4,35.2,"ID4503",32,27,21,34,35,38
"4504",30.589598,-1.749846,18.2,26.9,"ID4504",21,18,14,25,27,30
"4505",30.629117,-1.637952,18.2,29.9,"ID4505",21,18,14,28,30,33
"4506",30.115983,-2.358202,18.2,32.8,"ID4506",21,18,14,31,33,35
"4507",30.716133,-2.507366,18.2,28.9,"ID4507",21,18,14,27,29,32
"4508",30.232111,-2.434757,18.2,33.9,"ID4508",21,18,14,32,34,37
"4509",30.40127,-2.340913,18.2,34.9,"ID4509",21,18,14,33,35,38
"4510",30.429939,-1.784651,18.2,35.2,"ID4510",21,18,14,34,35,38
"4511",30.559907,-1.629599,18.5,26.2,"ID4511",22,18,14,25,26,29
"4512",30.027152,-2.243294,18.5,34.8,"ID4512",22,18,14,33,35,37
"4513",30.230919,-2.381492,18.5,34.9,"ID4513",22,18,14,33,35,38
"4514",30.844252,-2.398211,18.5,28.2,"ID4514",22,18,14,27,28,31
"4515",30.685959,-2.436405,18.5,28.9,"ID4515",22,18,14,27,29,32
"4516",30.134949,-2.562605,18.5,34.8,"ID4516",22,18,14,33,35,37
"4517",30.015778,-2.375807,18.5,36.5,"ID4517",22,18,14,34,37,39
"4518",30.11095,-2.54712,18.5,33.9,"ID4518",22,18,14,32,34,37
"4519",30.839798,-1.212968,27.4,27.8,"ID4519",32,27,21,26,28,30
"4520",30.469307,-2.485988,27.4,29.8,"ID4520",32,27,21,28,30,32
"4521",30.423389,-2.430869,27.4,30.8,"ID4521",32,27,21,29,31,33
"4522",30.276024,-1.107287,27.4,32.2,"ID4522",32,27,21,31,32,35
"4523",30.192075,-1.062976,27.4,32.9,"ID4523",32,27,21,31,33,36
"4524",30.078342,-2.209529,18.2,33.8,"ID4524",21,18,14,32,34,36
"4525",30.586479,-1.712513,18.2,26.8,"ID4525",21,18,14,25,27,29
"4526",30.83658,-2.529354,18.2,28.9,"ID4526",21,18,14,27,29,32
"4527",30.845144,-2.555704,18.2,28.8,"ID4527",21,18,14,27,29,31
"4528",30.737093,-2.465675,18.2,29.8,"ID4528",21,18,14,28,30,32
"4529",30.851813,-2.758133,18.2,30.2,"ID4529",21,18,14,29,30,33
"4530",30.131439,-2.83449,18.2,33.9,"ID4530",21,18,14,32,34,37
"4531",30.215017,-2.270575,18.2,33.9,"ID4531",21,18,14,32,34,37
"4532",30.857656,-2.767199,18.2,29.8,"ID4532",21,18,14,28,30,32
"4533",30.482687,-1.124101,18.5,25.8,"ID4533",22,18,14,24,26,28
"4534",30.437758,-1.528336,18.5,25.9,"ID4534",22,18,14,24,26,29
"4535",30.6631,-1.933697,18.5,26.8,"ID4535",22,18,14,25,27,29
"4536",30.800258,-1.35964,18.5,28.7,"ID4536",22,18,14,26,29,32
"4537",30.155627,-2.805305,18.5,34.2,"ID4537",22,18,14,33,34,37
"4538",30.851413,-1.406883,18.5,29.9,"ID4538",22,18,14,28,30,33
"4539",30.664013,-2.761497,18.5,29.8,"ID4539",22,18,14,28,30,32
"4540",30.749254,-2.522682,27.4,27.8,"ID4540",32,27,21,26,28,30
"4541",30.061101,-1.094871,27.4,32.9,"ID4541",32,27,21,31,33,36
"4542",30.690209,-1.836145,27.4,26.8,"ID4542",32,27,21,25,27,29
"4543",30.459541,-2.482081,27.4,28.9,"ID4543",32,27,21,27,29,32
"4544",30.414556,-2.44413,27.4,30.8,"ID4544",32,27,21,29,31,33
"4545",30.707229,-2.366145,36.7,29.8,"ID4545",43,36,28,28,30,32
"4546",30.689424,-1.945104,18.2,23.9,"ID4546",21,18,14,22,24,27
"4547",30.183057,-2.303684,18.2,34.2,"ID4547",21,18,14,33,34,37
"4548",30.376484,-2.606401,18.2,34.9,"ID4548",21,18,14,33,35,38
"4549",30.195964,-2.765563,18.5,34.2,"ID4549",22,18,14,33,34,37
"4550",30.522965,-1.68703,18.5,26.2,"ID4550",22,18,14,25,26,29
"4551",30.19041,-2.399025,18.5,32.9,"ID4551",22,18,14,31,33,36
"4552",30.500773,-2.468115,27.4,29.8,"ID4552",32,27,21,28,30,32
"4553",30.660861,-1.105038,27.4,29.8,"ID4553",32,27,21,28,30,32
"4554",30.333767,-1.054734,27.4,31.9,"ID4554",32,27,21,30,32,35
"4555",30.149146,-2.2499,18.2,33.9,"ID4555",21,18,14,32,34,37
"4556",30.15397,-2.368138,18.2,32.9,"ID4556",21,18,14,31,33,36
"4557",30.172289,-2.400389,18.2,33.2,"ID4557",21,18,14,32,33,36
"4558",30.080646,-2.252679,18.2,33.8,"ID4558",21,18,14,32,34,36
"4559",30.157663,-2.08862,18.2,33.9,"ID4559",21,18,14,32,34,37
"4560",30.059475,-2.569424,18.2,34.9,"ID4560",21,18,14,33,35,38
"4561",30.751314,-2.537567,18.2,29.2,"ID4561",21,18,14,28,29,32
"4562",30.49271,-1.372162,18.5,31.9,"ID4562",22,18,14,30,32,35
"4563",30.408383,-2.579006,18.5,33.9,"ID4563",22,18,14,32,34,37
"4564",30.885068,-2.226959,18.5,29.8,"ID4564",22,18,14,28,30,32
"4565",30.201691,-2.289662,18.5,33.8,"ID4565",22,18,14,32,34,36
"4566",30.597997,-2.422032,27.4,27.5,"ID4566",32,27,21,25,28,30
"4567",30.811331,-1.31596,27.4,27.9,"ID4567",32,27,21,26,28,31
"4568",30.466733,-1.108322,18.2,26.8,"ID4568",21,18,14,25,27,29
"4569",30.327735,-1.147345,18.2,31.7,"ID4569",21,18,14,29,32,35
"4570",30.729329,-1.801189,18.2,27.8,"ID4570",21,18,14,26,28,30
"4571",30.772249,-2.059843,18.2,27.9,"ID4571",21,18,14,26,28,31
"4572",30.711183,-2.490661,18.5,27.9,"ID4572",22,18,14,26,28,31
"4573",30.892544,-1.360059,18.5,27.9,"ID4573",22,18,14,26,28,31
"4574",30.415026,-1.093484,18.5,27.8,"ID4574",22,18,14,26,28,30
"4575",30.251103,-1.586058,18.5,31.8,"ID4575",22,18,14,30,32,34
"4576",30.827397,-1.193214,27.4,27.9,"ID4576",32,27,21,26,28,31
"4577",30.036212,-1.084399,27.4,33.9,"ID4577",32,27,21,32,34,37
"4578",30.228174,-2.831807,27.4,30.9,"ID4578",32,27,21,29,31,34
"4579",30.753978,-1.990456,18.2,35.8,"ID4579",21,18,14,34,36,38
"4580",30.523321,-1.771064,18.5,34.4,"ID4580",22,18,14,33,34,38
"4581",30.463285,-1.745057,18.5,35.5,"ID4581",22,18,14,33,36,38
"4582",30.207032,-1.217038,27.4,28.8,"ID4582",32,27,21,27,29,31
"4583",30.511602,-1.771682,18.2,30.8,"ID4583",21,18,14,29,31,33
"4584",30.360665,-1.684708,18.2,31.8,"ID4584",21,18,14,30,32,34
"4585",30.85186,-2.822242,18.5,33.9,"ID4585",22,18,14,32,34,37
"4586",30.054055,-2.43225,18.5,34.9,"ID4586",22,18,14,33,35,38
"4587",30.763976,-1.12656,27.4,28.9,"ID4587",32,27,21,27,29,32
"4588",30.499248,-1.145682,18.2,26.9,"ID4588",21,18,14,25,27,30
"4589",30.414049,-1.760532,18.2,30.5,"ID4589",21,18,14,28,31,33
"4590",30.418174,-1.714278,18.2,30.9,"ID4590",21,18,14,29,31,34
"4591",30.444311,-1.79132,18.2,35.2,"ID4591",21,18,14,34,35,38
"4592",30.079176,-1.980212,18.2,26.9,"ID4592",21,18,14,25,27,30
"4593",30.260415,-1.575946,18.2,31.9,"ID4593",21,18,14,30,32,35
"4594",30.239139,-1.547272,18.5,30.9,"ID4594",22,18,14,29,31,34
"4595",30.397077,-1.711071,18.5,31.5,"ID4595",22,18,14,29,32,34
"4596",30.297448,-1.151019,18.5,36.9,"ID4596",22,18,14,35,37,40
"4597",30.272204,-2.78318,27.4,31.8,"ID4597",32,27,21,30,32,34
"4598",30.834021,-1.451116,27.4,30.9,"ID4598",32,27,21,29,31,34
"4599",30.411469,-1.201331,27.4,32.2,"ID4599",32,27,21,31,32,35
"4600",30.016727,-2.768743,36.7,27.9,"ID4600",43,36,28,26,28,31
"4601",30.894224,-2.258162,18.2,29.8,"ID4601",21,18,14,28,30,32
"4602",30.422491,-1.891358,18.2,34.9,"ID4602",21,18,14,33,35,38
"4603",30.206412,-1.514334,18.2,32.5,"ID4603",21,18,14,30,33,35
"4604",30.32857,-1.523181,18.2,32.5,"ID4604",21,18,14,30,33,35
"4605",30.578018,-1.139088,18.5,29.8,"ID4605",22,18,14,28,30,32
"4606",30.572294,-1.18348,27.4,27.9,"ID4606",32,27,21,26,28,31
"4607",30.248362,-2.772246,27.4,31.9,"ID4607",32,27,21,30,32,35
"4608",30.100126,-1.203644,27.4,32.9,"ID4608",32,27,21,31,33,36
"4609",30.857492,-2.194534,36.7,29.9,"ID4609",43,36,28,28,30,33
"4610",30.66008,-2.066508,18.2,23.9,"ID4610",21,18,14,22,24,27
"4611",30.802309,-2.684129,18.2,28.2,"ID4611",21,18,14,27,28,31
"4612",30.856419,-2.530561,18.2,29.2,"ID4612",21,18,14,28,29,32
"4613",30.382746,-1.142077,18.2,31.9,"ID4613",21,18,14,30,32,35
"4614",30.359457,-1.520738,18.2,31.9,"ID4614",21,18,14,30,32,35
"4615",30.779527,-2.634698,18.5,29.8,"ID4615",22,18,14,28,30,32
"4616",30.306828,-1.969684,18.2,25.9,"ID4616",21,18,14,24,26,29
"4617",30.664066,-2.043184,18.2,23.9,"ID4617",21,18,14,22,24,27
"4618",30.77086,-2.136782,18.2,22.9,"ID4618",21,18,14,21,23,26
"4619",30.765038,-2.184674,18.5,23.2,"ID4619",22,18,14,22,23,26
"4620",30.513121,-1.277027,18.5,24.9,"ID4620",22,18,14,23,25,28
"4621",30.757597,-2.13639,18.2,22.9,"ID4621",21,18,14,21,23,26
"4622",30.727524,-2.173314,18.5,22.9,"ID4622",22,18,14,21,23,26
"4623",30.79566,-2.183173,18.5,22.9,"ID4623",22,18,14,21,23,26
"4624",30.771602,-2.158323,18.5,22.2,"ID4624",22,18,14,21,22,25
"4625",30.170545,-1.603674,27.4,23.8,"ID4625",32,27,21,22,24,26
"4626",30.126242,-1.668005,27.4,23.2,"ID4626",32,27,21,22,23,26
"4627",30.865773,-2.202539,36.7,29.9,"ID4627",43,36,28,28,30,33
"4628",30.880094,-2.801373,18.2,33.9,"ID4628",21,18,14,32,34,37
"4629",30.780775,-1.924099,18.2,33.9,"ID4629",21,18,14,32,34,37
"4630",30.70237,-2.234555,18.5,22.9,"ID4630",22,18,14,21,23,26
"4631",30.112429,-1.980476,18.5,26.9,"ID4631",22,18,14,25,27,30
"4632",30.541361,-2.137829,27.4,25.2,"ID4632",32,27,21,24,25,28
"4633",30.661196,-2.317517,18.5,21.8,"ID4633",22,18,14,20,22,24
"4634",30.702829,-1.442562,27.4,26.7,"ID4634",32,27,21,24,27,30
"4635",30.866513,-2.068457,18.2,27.5,"ID4635",21,18,14,25,28,30
"4636",30.515253,-2.139026,27.4,25.2,"ID4636",32,27,21,24,25,28
"4637",30.451023,-1.514963,18.5,26.9,"ID4637",22,18,14,25,27,30
"4638",30.364551,-1.156718,18.5,31.5,"ID4638",22,18,14,29,32,34
"4639",30.663944,-1.681422,18.5,22.9,"ID4639",22,18,14,21,23,26
"4640",30.800242,-1.378025,36.7,29.9,"ID4640",43,36,28,28,30,33
"4641",30.218693,-1.463922,18.2,34.1,"ID4641",21,18,14,32,34,38
"4642",30.121117,-1.991143,18.2,26.2,"ID4642",21,18,14,25,26,29
"4643",30.471039,-2.28539,18.5,25.8,"ID4643",22,18,14,24,26,28
"4644",30.094781,-1.558417,27.4,23.8,"ID4644",32,27,21,22,24,26
"4645",30.395208,-1.650202,18.2,24.9,"ID4645",21,18,14,23,25,28
"4646",30.083153,-2.236712,18.2,34.5,"ID4646",21,18,14,32,35,37
"4647",30.049752,-1.91046,18.5,29.9,"ID4647",22,18,14,28,30,33
"4648",30.413503,-1.621239,18.5,24.9,"ID4648",22,18,14,23,25,28
"4649",30.75031,-1.935721,18.5,32.9,"ID4649",22,18,14,31,33,36
"4650",30.085849,-1.412671,27.4,23.8,"ID4650",32,27,21,22,24,26
"4651",30.086465,-1.70776,27.4,23.8,"ID4651",32,27,21,22,24,26
"4652",30.758636,-1.79258,27.4,25.9,"ID4652",32,27,21,24,26,29
"4653",30.152176,-2.30513,18.2,34.9,"ID4653",21,18,14,33,35,38
"4654",30.162895,-2.062408,18.5,33.9,"ID4654",22,18,14,32,34,37
"4655",30.66279,-1.879043,18.5,28.8,"ID4655",22,18,14,27,29,31
"4656",30.461688,-1.063331,18.2,24.9,"ID4656",21,18,14,23,25,28
"4657",30.537525,-1.34498,18.5,25.9,"ID4657",22,18,14,24,26,29
"4658",30.578728,-1.445755,18.2,27.2,"ID4658",21,18,14,26,27,30
"4659",30.485965,-1.227247,18.5,24.9,"ID4659",22,18,14,23,25,28
"4660",30.673666,-1.718525,18.5,26.9,"ID4660",22,18,14,25,27,30
"4661",30.600751,-1.432398,27.4,28.5,"ID4661",32,27,21,26,29,31
"4662",30.383105,-2.068798,45.9,27.9,"ID4662",54,45,35,26,28,31
